@month@day@message
307@11@4@Tu comportamiento: Consumo normal, debido a: Humedad alta durante el día; temperaturas bajas, entre 5°C y 10°C; lloviznas durante el día
308@11@5@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana y media en la tarde y noche; temperaturas bajas en la mañana (5°C aprox.), que aumenta hasta cerca de los 10°C; lloviznas durante el día
309@11@6@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana y media en la tarde y noche; temperaturas bajas en la mañana (5°C aprox.), que aumenta hasta cerca de los 10°C; lloviznas durante el día
310@11@7@Tu comportamiento: Consumo normal, debido a: Humedad alta durante el día; temperaturas bajas, cerca a los 5°C; lluvias en la mañana
311@11@8@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana y media en la tarde y noche; temperaturas bajas, cerca a los 5°C; lloviznas durante el día
312@11@9@Tu comportamiento: Consumo normal, debido a: Humedad media en la mañana y noche, y baja en la tarde; temperaturas bajas, cerca a los 5°C; lloviznas durante el día
313@11@10@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana y noche, y baja en la tarde; temperaturas bajas, cerca a los 5°C; lloviznas durante el día
314@11@11@Tu comportamiento: Consumo normal, debido a: Humedad alta, que disminuye en la mañana hasta mediodía y aumenta en la tarde; temperaturas bajas, cerca a los 5°C; lloviznas durante el día
315@11@12@Tu comportamiento: Consumo normal, debido a: Humedad alta durante el día; temperaturas bajas, cerca a los 5°C; lloviznas durante el día
316@11@13@Tu comportamiento: Consumo normal, debido a: Humedad alta durante el día; temperaturas bajas, cerca a los 5°C; lloviznas durante el día
317@11@14@Tu comportamiento: Consumo normal, debido a: Humedad alta, que disminuye en la mañana hasta mediodía y aumenta en la tarde; temperaturas bajas, cerca a los 5°C; lloviznas durante el día
318@11@15@Tu comportamiento: Consumo normal, debido a: Humedad alta, que disminuye en la mañana hasta mediodía y aumenta en la tarde; temperaturas bajas, cerca a los 5°C; lloviznas durante el día
319@11@16@Tu comportamiento: Consumo normal, debido a: Humedad alta durante el día; clima frío durante el día, con máximos de hasta 12°C a mediodía y mínimo 5°C en la mañana y noche ; lluvias en la mañana y lloviznas en la tarde
320@11@17@Tu comportamiento: Consumo normal, debido a: Humedad alta durante el día; temperaturas bajas, entre 5°C y 10°C; lluvias después de mediodía
321@11@18@Tu comportamiento: Consumo normal, debido a: Humedad alta, que disminuye en la mañana hasta mediodía y aumenta en la tarde; clima frío durante el día, con máximos de hasta 12°C a mediodía y mínimo 5°C en la mañana y noche ; lloviznas durante el día
322@11@19@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana, baja en la tarde y media en la noche; temperaturas bajas, entre 5°C y 10°C; lloviznas durante el día
323@11@20@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana, baja en la tarde y media en la noche; temperaturas bajas, cerca a los 5°C; lloviznas durante el día
324@11@21@Tu comportamiento: Consumo normal, debido a: Humedad baja en la mañana y noche, y alta en la tarde; temperaturas bajas, cerca a los 5°C; lloviznas durante el día
325@11@22@Tu comportamiento: Consumo normal, debido a: Humedad alta durante el día; temperaturas bajas, cerca a los 5°C; lloviznas durante el día
326@11@23@Tu comportamiento: Consumo normal, debido a: Humedad alta durante el día; temperaturas bajas, cerca a los 5°C; lloviznas durante el día
327@11@24@Tu comportamiento: Consumo normal, debido a: Humedad alta durante el día; temperaturas bajas, cerca a los 5°C; lloviznas durante el día
328@11@25@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana, baja en la tarde y media en la noche; temperaturas bajas, cerca a los 5°C; lloviznas durante el día
329@11@26@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana, baja en la tarde y media en la noche; clima frío durante el día, con temperaturas bajo cero; lloviznas durante el día
330@11@27@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana y media en la tarde y noche; clima frío, con mínimos de hasta -10°C en la mañana y 7°C en la tarde; lloviznas durante el día
331@11@28@Tu comportamiento: Consumo normal, debido a: Humedad alta durante el día; temperaturas bajas, cerca a los 5°C; lluvias en la mañana
332@11@29@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana y noche, y baja en la tarde; temperaturas bajas, cerca a los 5°C; lloviznas durante el día
333@11@30@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana y noche, y baja en la tarde; temperaturas bajas, cerca a los 5°C; lloviznas durante el día
334@12@1@Tu comportamiento: Consumo normal, debido a: Humedad media en la mañana y noche, y baja en la tarde; clima frío durante el día, con temperaturas bajo cero; lloviznas durante el día
335@12@2@Tu comportamiento: Consumo normal, debido a: Humedad media en la mañana y noche, y baja en la tarde; clima frío durante el día, con temperaturas bajo cero; lloviznas durante el día
336@12@3@Tu comportamiento: Consumo normal, debido a: Humedad alta durante el día; clima frío, con mínimos de hasta -10°C en la mañana y 7°C en la tarde; lluvias en la madrugada y lloviznas el resto del día
337@12@4@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana y media en la tarde y noche; temperaturas bajas, cerca a los 5°C; lluvias en la madrugada y lloviznas el resto del día
338@12@5@Tu comportamiento: Consumo normal, debido a: Humedad baja en la mañana, y media en la tarde y noche; clima frío durante el día, con temperaturas bajo cero; lloviznas durante el día
339@12@6@Tu comportamiento: Consumo normal, debido a: Humedad media en la mañana y noche, y baja en la tarde; clima frío durante el día, con temperaturas bajo cero; lloviznas durante el día
340@12@7@Tu comportamiento: Consumo normal, debido a: Humedad alta, que disminuye en la mañana hasta mediodía y aumenta en la tarde; temperaturas bajas, cerca a los 5°C; lloviznas durante el día
341@12@8@Tu comportamiento: Consumo normal, debido a: Humedad alta, que disminuye en la mañana hasta mediodía y aumenta en la tarde; temperaturas bajas, cerca a los 5°C; lloviznas durante el día
342@12@9@Tu comportamiento: Consumo normal, debido a: Humedad baja en la mañana y noche, y alta en la tarde; temperaturas bajas, cerca a los 5°C; lluvias durante todo el día
343@12@10@Tu comportamiento: Consumo normal, debido a: Humedad alta durante el día; temperaturas bajas, cerca a los 5°C; lloviznas durante el día
344@12@11@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana, baja en la tarde y media en la noche; clima frío durante el día, con temperaturas bajo cero; lloviznas durante el día
345@12@12@Tu comportamiento: Consumo normal, debido a: Humedad alta durante el día; temperaturas bajas en la mañana (5°C aprox.), que aumenta hasta cerca de los 10°C; lloviznas durante el día
346@12@13@Tu comportamiento: Consumo normal, debido a: Humedad alta en la mañana, baja en la tarde y media en la noche; temperaturas bajas, cerca a los 5°C; lloviznas durante el día
347@12@14@Tu comportamiento: Consumo normal, debido a: Humedad alta durante el día; temperaturas bajas, cerca a los 5°C; lluvias durante todo el día
348@12@15@Tu comportamiento: Consumo normal, debido a: Humedad alta durante el día; temperaturas bajas, cerca a los 5°C; lloviznas durante el día
